order_id,date,time
17872,06-12-2063,21:45:19
17873,07-12-2063,21:57:11
17874,08-12-2063,21:59:24
17875,09-12-2063,22:09:55
17876,10-12-2063,22:12:58
17877,11-12-2063,22:17:10
17878,12-12-2063,22:22:40
17879,13-12-2063,11:40:19
17880,14-12-2063,12:12:20
17881,15-12-2063,12:23:50
17882,16-12-2063,12:31:08
17883,17-12-2063,12:38:50
17884,18-12-2063,12:42:46
17885,19-12-2063,12:48:29
17886,20-12-2063,13:02:02
17887,21-12-2063,13:09:02
17888,22-12-2063,13:27:37
17889,23-12-2063,13:38:56
17890,24-12-2063,13:58:19
17891,25-12-2063,14:47:07
17892,26-12-2063,14:47:58
17893,27-12-2063,15:08:02
17894,28-12-2063,15:08:37
17895,29-12-2063,15:08:42
17896,30-12-2063,15:13:41
17897,31-12-2063,15:23:34
17898,01-01-2064,15:25:55
17899,02-01-2064,16:00:55
17900,03-01-2064,16:23:44
17901,04-01-2064,16:41:29
17902,05-01-2064,16:45:11
17903,06-01-2064,17:05:12
17904,07-01-2064,17:19:54
17905,08-01-2064,17:24:59
17906,09-01-2064,17:35:13
17907,10-01-2064,17:36:34
17908,11-01-2064,17:44:44
17909,12-01-2064,18:00:11
17910,13-01-2064,18:06:47
17911,14-01-2064,18:11:47
17912,15-01-2064,18:12:24
17913,16-01-2064,18:14:08
17914,17-01-2064,18:25:18
17915,18-01-2064,18:35:41
17916,19-01-2064,18:35:58
17917,20-01-2064,18:36:20
17918,21-01-2064,18:40:22
17919,22-01-2064,18:42:24
17920,23-01-2064,19:00:23
17921,24-01-2064,19:02:56
17922,25-01-2064,19:23:23
17923,26-01-2064,19:30:41
17924,27-01-2064,19:37:52
17925,28-01-2064,19:41:12
17926,29-01-2064,20:34:12
17927,30-01-2064,20:53:55
17928,31-01-2064,21:24:11
17929,01-02-2064,21:38:16
17930,02-02-2064,21:46:33
17931,03-02-2064,22:00:07
17932,04-02-2064,22:26:33
17933,05-02-2064,22:42:12
17934,06-02-2064,11:37:08
17935,07-02-2064,11:42:23
17936,08-02-2064,11:53:33
17937,09-02-2064,11:53:58
17938,10-02-2064,12:02:48
17939,11-02-2064,12:04:30
17940,12-02-2064,12:06:05
17941,13-02-2064,12:13:21
17942,14-02-2064,12:16:41
17943,15-02-2064,12:21:13
17944,16-02-2064,12:22:42
17945,17-02-2064,12:31:31
17946,18-02-2064,12:33:05
17947,19-02-2064,12:44:18
17948,20-02-2064,12:56:12
17949,21-02-2064,13:02:49
17950,22-02-2064,13:18:00
17951,23-02-2064,13:20:05
17952,24-02-2064,13:28:54
17953,25-02-2064,13:41:45
17954,26-02-2064,13:58:13
17955,27-02-2064,13:58:50
17956,28-02-2064,13:59:37
17957,29-02-2064,14:38:16
17958,01-03-2064,14:59:08
17959,02-03-2064,15:12:14
17960,03-03-2064,15:18:09
17961,04-03-2064,15:21:57
17962,05-03-2064,15:37:12
17963,06-03-2064,15:48:53
17964,07-03-2064,16:02:38
17965,08-03-2064,16:14:23
17966,09-03-2064,16:16:12
17967,10-03-2064,16:25:53
17968,11-03-2064,16:32:44
17969,12-03-2064,16:51:39
17970,13-03-2064,17:11:26
17971,14-03-2064,17:21:02
17972,15-03-2064,17:25:36
17973,16-03-2064,17:39:31
17974,17-03-2064,17:56:42
17975,18-03-2064,18:05:44
17976,19-03-2064,18:05:47
17977,20-03-2064,18:11:22
17978,21-03-2064,18:14:20
17979,22-03-2064,18:22:50
17980,23-03-2064,18:31:40
17981,24-03-2064,18:41:50
17982,25-03-2064,19:26:57
17983,26-03-2064,19:37:41
17984,27-03-2064,20:12:20
17985,28-03-2064,21:37:59
17986,29-03-2064,21:46:19
17987,30-03-2064,21:48:00
17988,31-03-2064,22:02:10
17989,01-04-2064,22:12:01
17990,02-04-2064,11:57:52
17991,03-04-2064,11:58:14
17992,04-04-2064,11:58:24
17993,05-04-2064,12:01:51
17994,06-04-2064,12:10:54
17995,07-04-2064,12:17:57
17996,08-04-2064,12:26:09
17997,09-04-2064,12:29:23
17998,10-04-2064,12:34:44
17999,11-04-2064,12:38:28
18000,12-04-2064,12:42:10
18001,13-04-2064,12:55:54
18002,14-04-2064,13:20:55
18003,15-04-2064,13:42:53
18004,16-04-2064,13:48:06
18005,17-04-2064,13:57:42
18006,18-04-2064,14:02:39
18007,19-04-2064,14:49:28
18008,20-04-2064,14:57:30
18009,21-04-2064,16:00:16
18010,22-04-2064,16:04:16
18011,23-04-2064,16:09:33
18012,24-04-2064,16:09:37
18013,25-04-2064,16:14:30
18014,26-04-2064,16:24:04
18015,27-04-2064,16:30:51
18016,28-04-2064,16:33:10
18017,29-04-2064,16:45:05
18018,30-04-2064,17:11:54
18019,01-05-2064,17:22:43
18020,02-05-2064,17:30:14
18021,03-05-2064,17:38:10
18022,04-05-2064,17:38:30
18023,05-05-2064,17:41:13
18024,06-05-2064,17:45:29
18025,07-05-2064,17:48:24
18026,08-05-2064,18:21:40
18027,09-05-2064,18:28:33
18028,10-05-2064,18:42:59
18029,11-05-2064,19:37:18
18030,12-05-2064,19:41:18
18031,13-05-2064,19:53:55
18032,14-05-2064,19:54:21
18033,15-05-2064,20:08:27
18034,16-05-2064,20:19:01
18035,17-05-2064,20:33:09
18036,18-05-2064,20:59:07
18037,19-05-2064,22:15:28
18038,20-05-2064,22:50:05
18039,21-05-2064,11:20:23
18040,22-05-2064,11:24:37
18041,23-05-2064,11:41:39
18042,24-05-2064,12:02:55
18043,25-05-2064,12:09:42
18044,26-05-2064,12:22:24
18045,27-05-2064,12:27:02
18046,28-05-2064,12:36:32
18047,29-05-2064,12:49:04
18048,30-05-2064,13:03:03
18049,31-05-2064,13:13:25
18050,01-06-2064,13:33:18
18051,02-06-2064,13:35:54
18052,03-06-2064,13:47:41
18053,04-06-2064,13:48:27
18054,05-06-2064,13:52:02
18055,06-06-2064,14:05:32
18056,07-06-2064,15:18:54
18057,08-06-2064,15:56:22
18058,09-06-2064,16:03:28
18059,10-06-2064,16:37:41
18060,11-06-2064,16:44:46
18061,12-06-2064,17:08:14
18062,13-06-2064,17:19:09
18063,14-06-2064,17:22:24
18064,15-06-2064,17:43:04
18065,16-06-2064,17:58:28
18066,17-06-2064,18:07:14
18067,18-06-2064,18:09:08
18068,19-06-2064,18:24:34
18069,20-06-2064,18:39:04
18070,21-06-2064,18:40:52
18071,22-06-2064,18:48:35
18072,23-06-2064,18:53:56
18073,24-06-2064,18:53:57
18074,25-06-2064,18:57:13
18075,26-06-2064,18:57:29
18076,27-06-2064,19:02:42
18077,28-06-2064,19:11:11
18078,29-06-2064,19:49:02
18079,30-06-2064,20:12:36
18080,01-07-2064,20:22:06
18081,02-07-2064,20:30:07
18082,03-07-2064,20:36:45
18083,04-07-2064,20:55:49
18084,05-07-2064,21:46:37
18085,06-07-2064,22:01:13
18086,07-07-2064,22:05:05
18087,08-07-2064,22:09:13
18088,09-07-2064,11:16:55
18089,10-07-2064,11:17:06
18090,11-07-2064,11:31:32
18091,12-07-2064,11:47:37
18092,13-07-2064,12:04:24
18093,14-07-2064,12:05:29
18094,15-07-2064,12:06:25
18095,16-07-2064,12:14:39
18096,17-07-2064,12:15:40
18097,18-07-2064,12:19:05
18098,19-07-2064,12:20:46
18099,20-07-2064,12:25:44
18100,21-07-2064,12:29:48
18101,22-07-2064,12:35:53
18102,23-07-2064,12:38:17
18103,24-07-2064,12:46:18
18104,25-07-2064,12:50:58
18105,26-07-2064,12:58:43
18106,27-07-2064,13:03:43
18107,28-07-2064,13:23:10
18108,29-07-2064,13:46:36
18109,30-07-2064,13:54:42
18110,31-07-2064,14:12:29
18111,01-08-2064,14:51:45
18112,02-08-2064,15:15:02
18113,03-08-2064,15:21:36
18114,04-08-2064,15:22:16
18115,05-08-2064,15:22:29
18116,06-08-2064,15:23:17
18117,07-08-2064,15:23:30
18118,08-08-2064,15:23:52
18119,09-08-2064,15:29:54
18120,10-08-2064,15:46:04
18121,11-08-2064,16:12:34
18122,12-08-2064,16:21:36
18123,13-08-2064,16:26:09
18124,14-08-2064,16:34:13
18125,15-08-2064,16:37:18
18126,16-08-2064,17:06:46
18127,17-08-2064,17:16:04
18128,18-08-2064,17:17:16
18129,19-08-2064,18:28:21
18130,20-08-2064,18:29:31
18131,21-08-2064,18:54:32
18132,22-08-2064,19:17:01
18133,23-08-2064,19:39:49
18134,24-08-2064,19:52:06
18135,25-08-2064,20:15:31
18136,26-08-2064,20:18:36
18137,27-08-2064,20:24:27
18138,28-08-2064,20:28:16
18139,29-08-2064,20:28:52
18140,30-08-2064,20:29:05
18141,31-08-2064,20:41:39
18142,01-09-2064,20:48:17
18143,02-09-2064,21:08:11
18144,03-09-2064,21:32:22
18145,04-09-2064,22:13:38
18146,05-09-2064,11:16:47
18147,06-09-2064,11:21:21
18148,07-09-2064,11:21:27
18149,08-09-2064,11:25:22
18150,09-09-2064,11:41:58
18151,10-09-2064,11:46:23
18152,11-09-2064,11:54:13
18153,12-09-2064,11:58:09
18154,13-09-2064,12:05:47
18155,14-09-2064,12:15:15
18156,15-09-2064,12:19:01
18157,16-09-2064,12:27:27
18158,17-09-2064,12:29:19
18159,18-09-2064,12:29:31
18160,19-09-2064,12:30:45
18161,20-09-2064,12:38:14
18162,21-09-2064,12:51:56
18163,22-09-2064,13:01:56
18164,23-09-2064,13:20:26
18165,24-09-2064,13:23:28
18166,25-09-2064,13:34:29
18167,26-09-2064,13:35:40
18168,27-09-2064,13:56:01
18169,28-09-2064,14:05:13
18170,29-09-2064,14:10:51
18171,30-09-2064,14:13:42
18172,01-10-2064,14:16:37
18173,02-10-2064,15:02:38
18174,03-10-2064,15:09:33
18175,04-10-2064,15:33:21
18176,05-10-2064,15:36:37
18177,06-10-2064,15:41:54
18178,07-10-2064,16:14:47
18179,08-10-2064,16:19:50
18180,09-10-2064,16:39:11
18181,10-10-2064,16:59:01
18182,11-10-2064,17:02:26
18183,12-10-2064,17:18:34
18184,13-10-2064,17:27:31
18185,14-10-2064,17:38:35
18186,15-10-2064,17:50:15
18187,16-10-2064,17:54:07
18188,17-10-2064,17:54:37
18189,18-10-2064,18:07:04
18190,19-10-2064,18:19:29
18191,20-10-2064,18:23:07
18192,21-10-2064,18:24:12
18193,22-10-2064,18:31:46
18194,23-10-2064,18:35:12
18195,24-10-2064,18:35:16
18196,25-10-2064,18:53:16
18197,26-10-2064,19:13:37
18198,27-10-2064,19:17:30
18199,28-10-2064,19:25:07
18200,29-10-2064,20:02:28
18201,30-10-2064,20:12:39
18202,31-10-2064,20:17:32
18203,01-11-2064,20:17:59
18204,02-11-2064,20:41:27
18205,03-11-2064,20:45:57
18206,04-11-2064,20:59:34
18207,05-11-2064,21:00:25
18208,06-11-2064,21:03:10
18209,07-11-2064,21:28:27
18210,08-11-2064,21:33:35
18211,09-11-2064,21:44:54
18212,10-11-2064,21:50:23
18213,11-11-2064,21:57:44
18214,12-11-2064,21:59:08
18215,13-11-2064,22:02:26
18216,14-11-2064,22:09:38
18217,15-11-2064,22:16:28
18218,16-11-2064,22:59:20
18219,17-11-2064,11:39:39
18220,18-11-2064,11:42:21
18221,19-11-2064,12:57:08
18222,20-11-2064,12:58:36
18223,21-11-2064,13:07:13
18224,22-11-2064,13:25:40
18225,23-11-2064,13:33:43
18226,24-11-2064,13:37:35
18227,25-11-2064,13:44:01
18228,26-11-2064,14:37:06
18229,27-11-2064,14:47:53
18230,28-11-2064,15:01:58
18231,29-11-2064,15:08:01
18232,30-11-2064,15:15:11
18233,01-12-2064,15:25:09
18234,02-12-2064,15:35:48
18235,03-12-2064,15:55:14
18236,04-12-2064,16:21:30
18237,05-12-2064,16:27:45
18238,06-12-2064,16:43:03
18239,07-12-2064,16:44:22
18240,08-12-2064,16:47:30
18241,09-12-2064,16:49:42
18242,10-12-2064,16:52:48
18243,11-12-2064,16:57:40
18244,12-12-2064,17:01:54
18245,13-12-2064,17:03:45
18246,14-12-2064,17:18:45
18247,15-12-2064,17:19:09
18248,16-12-2064,17:22:03
18249,17-12-2064,17:25:53
18250,18-12-2064,17:26:24
18251,19-12-2064,17:27:04
18252,20-12-2064,17:42:34
18253,21-12-2064,17:47:14
18254,22-12-2064,17:54:15
18255,23-12-2064,17:59:54
18256,24-12-2064,18:13:14
18257,25-12-2064,18:20:11
18258,26-12-2064,18:23:08
18259,27-12-2064,18:28:50
18260,28-12-2064,18:31:37
18261,29-12-2064,18:36:44
18262,30-12-2064,18:38:43
18263,31-12-2064,18:44:28
18264,01-01-2065,18:58:02
18265,02-01-2065,19:10:12
18266,03-01-2065,19:30:04
18267,04-01-2065,19:38:12
18268,05-01-2065,19:43:35
18269,06-01-2065,20:03:12
18270,07-01-2065,20:06:37
18271,08-01-2065,20:25:25
18272,09-01-2065,20:28:31
18273,10-01-2065,20:31:03
18274,11-01-2065,20:45:04
18275,12-01-2065,21:16:47
18276,13-01-2065,22:05:09
18277,14-01-2065,22:25:09
18278,15-01-2065,22:52:19
18279,16-01-2065,22:53:51
18280,17-01-2065,11:50:27
18281,18-01-2065,12:12:25
18282,19-01-2065,12:42:26
18283,20-01-2065,12:45:26
18284,21-01-2065,12:58:39
18285,22-01-2065,13:08:08
18286,23-01-2065,13:13:56
18287,24-01-2065,13:40:18
18288,25-01-2065,14:05:34
18289,26-01-2065,14:20:40
18290,27-01-2065,14:23:13
18291,28-01-2065,14:38:26
18292,29-01-2065,15:06:32
18293,30-01-2065,15:12:18
18294,31-01-2065,15:16:10
18295,01-02-2065,15:24:33
18296,02-02-2065,15:38:22
18297,03-02-2065,15:39:51
18298,04-02-2065,15:41:17
18299,05-02-2065,16:13:46
18300,06-02-2065,16:18:29
18301,07-02-2065,16:26:31
18302,08-02-2065,16:30:14
18303,09-02-2065,16:36:44
18304,10-02-2065,16:38:50
18305,11-02-2065,16:38:56
18306,12-02-2065,17:04:45
18307,13-02-2065,17:42:02
18308,14-02-2065,17:53:22
18309,15-02-2065,17:53:33
18310,16-02-2065,17:58:19
18311,17-02-2065,18:01:04
18312,18-02-2065,18:01:23
18313,19-02-2065,18:02:50
18314,20-02-2065,18:03:05
18315,21-02-2065,18:26:49
18316,22-02-2065,18:31:56
18317,23-02-2065,18:33:13
18318,24-02-2065,18:38:45
18319,25-02-2065,18:50:20
18320,26-02-2065,18:56:26
18321,27-02-2065,18:59:51
18322,28-02-2065,19:05:06
18323,01-03-2065,19:05:22
18324,02-03-2065,19:38:13
18325,03-03-2065,21:40:48
18326,04-03-2065,21:59:54
18327,05-03-2065,22:24:03
18328,06-03-2065,11:31:44
18329,07-03-2065,11:45:34
18330,08-03-2065,11:45:39
18331,09-03-2065,11:54:18
18332,10-03-2065,11:59:53
18333,11-03-2065,12:06:33
18334,12-03-2065,12:19:50
18335,13-03-2065,12:20:39
18336,14-03-2065,12:26:23
18337,15-03-2065,12:33:39
18338,16-03-2065,12:37:16
18339,17-03-2065,12:45:12
18340,18-03-2065,12:49:43
18341,19-03-2065,13:00:32
18342,20-03-2065,13:01:07
18343,21-03-2065,13:07:24
18344,22-03-2065,13:11:01
18345,23-03-2065,13:13:10
18346,24-03-2065,13:16:31
18347,25-03-2065,13:18:06
18348,26-03-2065,13:32:23
18349,27-03-2065,13:48:16
18350,28-03-2065,13:58:58
18351,29-03-2065,14:38:13
18352,30-03-2065,14:52:31
18353,31-03-2065,14:58:03
18354,01-04-2065,15:18:00
18355,02-04-2065,15:22:26
18356,03-04-2065,15:23:43
18357,04-04-2065,15:31:42
18358,05-04-2065,15:40:43
18359,06-04-2065,15:50:03
18360,07-04-2065,16:12:01
18361,08-04-2065,16:17:20
18362,09-04-2065,16:36:31
18363,10-04-2065,17:29:21
18364,11-04-2065,17:30:16
18365,12-04-2065,17:42:40
18366,13-04-2065,17:51:52
18367,14-04-2065,18:00:07
18368,15-04-2065,18:41:54
18369,16-04-2065,18:59:31
18370,17-04-2065,19:02:39
18371,18-04-2065,19:16:53
18372,19-04-2065,19:33:15
18373,20-04-2065,19:36:11
18374,21-04-2065,19:45:39
18375,22-04-2065,19:51:38
18376,23-04-2065,19:57:45
18377,24-04-2065,20:11:50
18378,25-04-2065,20:17:20
18379,26-04-2065,20:23:33
18380,27-04-2065,20:25:03
18381,28-04-2065,20:55:32
18382,29-04-2065,21:01:50
18383,30-04-2065,21:08:03
18384,01-05-2065,21:13:21
18385,02-05-2065,21:14:14
18386,03-05-2065,21:53:31
18387,04-05-2065,22:02:22
18388,05-05-2065,22:11:41
18389,06-05-2065,11:19:51
18390,07-05-2065,11:32:35
18391,08-05-2065,11:52:52
18392,09-05-2065,12:11:22
18393,10-05-2065,12:27:20
18394,11-05-2065,12:30:54
18395,12-05-2065,12:33:57
18396,13-05-2065,12:34:06
18397,14-05-2065,12:37:31
18398,15-05-2065,12:43:44
18399,16-05-2065,13:08:13
18400,17-05-2065,13:10:19
18401,18-05-2065,13:10:40
18402,19-05-2065,13:16:51
18403,20-05-2065,13:18:05
18404,21-05-2065,13:26:52
18405,22-05-2065,13:41:09
18406,23-05-2065,13:43:49
18407,24-05-2065,13:48:46
18408,25-05-2065,13:59:49
18409,26-05-2065,14:22:40
18410,27-05-2065,14:37:17
18411,28-05-2065,15:15:49
18412,29-05-2065,15:21:54
18413,30-05-2065,15:29:09
18414,31-05-2065,15:29:50
18415,01-06-2065,16:09:07
18416,02-06-2065,16:19:30
18417,03-06-2065,16:23:21
18418,04-06-2065,16:27:45
18419,05-06-2065,16:39:35
18420,06-06-2065,16:42:23
18421,07-06-2065,16:58:03
18422,08-06-2065,17:00:18
18423,09-06-2065,17:03:56
18424,10-06-2065,17:10:04
18425,11-06-2065,17:28:43
18426,12-06-2065,17:28:46
18427,13-06-2065,17:31:18
18428,14-06-2065,17:39:26
18429,15-06-2065,17:53:57
18430,16-06-2065,18:10:37
18431,17-06-2065,18:10:54
18432,18-06-2065,18:22:53
18433,19-06-2065,18:28:02
18434,20-06-2065,18:34:43
18435,21-06-2065,18:35:20
18436,22-06-2065,18:43:22
18437,23-06-2065,19:01:26
18438,24-06-2065,19:14:40
18439,25-06-2065,19:14:56
18440,26-06-2065,19:24:36
18441,27-06-2065,19:33:02
18442,28-06-2065,19:49:13
18443,29-06-2065,19:57:39
18444,30-06-2065,20:01:02
18445,01-07-2065,20:08:13
18446,02-07-2065,20:08:35
18447,03-07-2065,20:17:04
18448,04-07-2065,20:43:24
18449,05-07-2065,21:02:02
18450,06-07-2065,21:06:47
18451,07-07-2065,11:25:43
18452,08-07-2065,11:33:48
18453,09-07-2065,12:08:00
18454,10-07-2065,12:16:17
18455,11-07-2065,12:42:25
18456,12-07-2065,12:50:12
18457,13-07-2065,13:04:26
18458,14-07-2065,13:07:03
18459,15-07-2065,13:07:53
18460,16-07-2065,13:11:58
18461,17-07-2065,13:15:49
18462,18-07-2065,13:19:43
18463,19-07-2065,13:24:46
18464,20-07-2065,13:27:55
18465,21-07-2065,13:28:25
18466,22-07-2065,13:37:09
18467,23-07-2065,13:38:27
18468,24-07-2065,14:26:35
18469,25-07-2065,14:43:11
18470,26-07-2065,15:01:28
18471,27-07-2065,15:25:50
18472,28-07-2065,15:33:20
18473,29-07-2065,15:53:48
18474,30-07-2065,16:17:25
18475,31-07-2065,16:25:36
18476,01-08-2065,16:29:25
18477,02-08-2065,16:38:30
18478,03-08-2065,16:40:22
18479,04-08-2065,16:49:00
18480,05-08-2065,17:04:20
18481,06-08-2065,17:08:47
18482,07-08-2065,17:12:15
18483,08-08-2065,17:29:48
18484,09-08-2065,18:11:37
18485,10-08-2065,18:47:08
18486,11-08-2065,18:48:11
18487,12-08-2065,19:00:28
18488,13-08-2065,19:08:03
18489,14-08-2065,19:32:34
18490,15-08-2065,19:49:33
18491,16-08-2065,19:55:32
18492,17-08-2065,20:38:31
18493,18-08-2065,20:55:59
18494,19-08-2065,21:10:59
18495,20-08-2065,22:00:25
18496,21-08-2065,22:00:35
18497,22-08-2065,22:15:56
18498,23-08-2065,22:49:08
18499,24-08-2065,12:12:08
18500,25-08-2065,12:15:01
18501,26-08-2065,12:26:56
18502,27-08-2065,12:28:42
18503,28-08-2065,12:29:37
18504,29-08-2065,12:34:34
18505,30-08-2065,12:49:21
18506,31-08-2065,12:51:38
18507,01-09-2065,12:56:13
18508,02-09-2065,13:00:14
18509,03-09-2065,13:04:06
18510,04-09-2065,13:18:44
18511,05-09-2065,13:20:53
18512,06-09-2065,13:23:01
18513,07-09-2065,13:24:59
18514,08-09-2065,14:04:46
18515,09-09-2065,14:07:12
18516,10-09-2065,14:28:42
18517,11-09-2065,14:36:57
18518,12-09-2065,14:52:03
18519,13-09-2065,14:52:46
18520,14-09-2065,15:31:33
18521,15-09-2065,15:36:45
18522,16-09-2065,15:37:04
18523,17-09-2065,15:41:59
18524,18-09-2065,15:55:13
18525,19-09-2065,16:01:45
18526,20-09-2065,16:23:21
18527,21-09-2065,16:24:56
18528,22-09-2065,16:28:24
18529,23-09-2065,16:34:21
18530,24-09-2065,16:43:31
18531,25-09-2065,16:50:39
18532,26-09-2065,16:55:59
18533,27-09-2065,17:09:18
18534,28-09-2065,17:14:38
18535,29-09-2065,17:16:45
18536,30-09-2065,17:22:08
18537,01-10-2065,17:40:00
18538,02-10-2065,17:42:58
18539,03-10-2065,17:45:40
18540,04-10-2065,17:50:31
18541,05-10-2065,18:34:54
18542,06-10-2065,18:40:11
18543,07-10-2065,18:47:34
18544,08-10-2065,18:56:27
18545,09-10-2065,19:10:41
18546,10-10-2065,19:12:48
18547,11-10-2065,19:34:00
18548,12-10-2065,19:36:10
18549,13-10-2065,19:44:34
18550,14-10-2065,20:02:27
18551,15-10-2065,20:19:57
18552,16-10-2065,20:31:29
18553,17-10-2065,20:46:16
18554,18-10-2065,20:51:27
18555,19-10-2065,20:51:43
18556,20-10-2065,21:05:18
18557,21-10-2065,21:43:47
18558,22-10-2065,11:22:32
18559,23-10-2065,11:23:55
18560,24-10-2065,11:39:14
18561,25-10-2065,12:32:27
18562,26-10-2065,12:42:13
18563,27-10-2065,12:51:24
18564,28-10-2065,12:53:30
18565,29-10-2065,12:56:20
18566,30-10-2065,13:01:40
18567,31-10-2065,13:06:51
18568,01-11-2065,13:07:13
18569,02-11-2065,13:07:35
18570,03-11-2065,13:17:39
18571,04-11-2065,13:18:03
18572,05-11-2065,13:20:49
18573,06-11-2065,13:27:28
18574,07-11-2065,13:40:34
18575,08-11-2065,14:04:33
18576,09-11-2065,14:12:07
18577,10-11-2065,14:44:59
18578,11-11-2065,15:20:44
18579,12-11-2065,15:28:13
18580,13-11-2065,15:55:58
18581,14-11-2065,15:57:35
18582,15-11-2065,16:06:22
18583,16-11-2065,16:08:41
18584,17-11-2065,16:13:46
18585,18-11-2065,16:28:45
18586,19-11-2065,16:54:22
18587,20-11-2065,17:12:40
18588,21-11-2065,17:16:30
18589,22-11-2065,17:23:17
18590,23-11-2065,17:23:24
18591,24-11-2065,17:26:01
18592,25-11-2065,17:26:03
18593,26-11-2065,17:26:53
18594,27-11-2065,17:36:48
18595,28-11-2065,18:00:16
18596,29-11-2065,18:25:25
18597,30-11-2065,18:27:24
18598,01-12-2065,18:33:34
18599,02-12-2065,18:35:59
18600,03-12-2065,18:36:46
18601,04-12-2065,18:41:14
18602,05-12-2065,18:41:40
18603,06-12-2065,18:41:53
18604,07-12-2065,18:51:25
18605,08-12-2065,18:53:30
18606,09-12-2065,19:06:42
18607,10-12-2065,19:12:00
18608,11-12-2065,19:27:08
18609,12-12-2065,19:50:56
18610,13-12-2065,20:06:40
18611,14-12-2065,20:21:58
18612,15-12-2065,20:40:01
18613,16-12-2065,20:47:06
18614,17-12-2065,20:49:55
18615,18-12-2065,20:58:29
18616,19-12-2065,21:20:08
18617,20-12-2065,21:24:18
18618,21-12-2065,21:48:02
18619,22-12-2065,21:53:01
18620,23-12-2065,22:03:35
18621,24-12-2065,22:06:06
18622,25-12-2065,22:10:33
18623,26-12-2065,22:29:20
18624,27-12-2065,22:37:24
18625,28-12-2065,11:35:48
18626,29-12-2065,11:40:28
18627,30-12-2065,12:45:24
18628,31-12-2065,13:04:04
18629,01-01-2066,13:31:16
18630,02-01-2066,13:39:31
18631,03-01-2066,13:41:10
18632,04-01-2066,13:47:05
18633,05-01-2066,13:53:27
18634,06-01-2066,13:55:53
18635,07-01-2066,14:32:00
18636,08-01-2066,14:32:27
18637,09-01-2066,14:34:50
18638,10-01-2066,14:46:12
18639,11-01-2066,14:49:37
18640,12-01-2066,15:07:46
18641,13-01-2066,15:09:02
18642,14-01-2066,15:27:57
18643,15-01-2066,15:31:20
18644,16-01-2066,15:36:22
18645,17-01-2066,15:43:03
18646,18-01-2066,16:09:08
18647,19-01-2066,16:26:09
18648,20-01-2066,16:28:17
18649,21-01-2066,16:54:26
18650,22-01-2066,17:13:24
18651,23-01-2066,17:21:02
18652,24-01-2066,17:40:20
18653,25-01-2066,17:43:12
18654,26-01-2066,18:02:40
18655,27-01-2066,18:09:02
18656,28-01-2066,18:50:19
18657,29-01-2066,18:50:52
18658,30-01-2066,18:51:47
18659,31-01-2066,19:01:23
18660,01-02-2066,19:09:40
18661,02-02-2066,19:20:17
18662,03-02-2066,19:26:10
18663,04-02-2066,19:37:29
18664,05-02-2066,19:39:07
18665,06-02-2066,19:39:35
18666,07-02-2066,19:40:11
18667,08-02-2066,19:49:29
18668,09-02-2066,20:22:06
18669,10-02-2066,20:27:17
18670,11-02-2066,20:29:31
18671,12-02-2066,20:47:03
18672,13-02-2066,21:05:01
18673,14-02-2066,21:06:23
18674,15-02-2066,21:10:53
18675,16-02-2066,21:21:09
18676,17-02-2066,21:36:52
18677,18-02-2066,21:47:17
18678,19-02-2066,21:57:58
18679,20-02-2066,22:22:24
18680,21-02-2066,22:34:12
18681,22-02-2066,22:55:14
18682,23-02-2066,23:01:33
18683,24-02-2066,11:55:29
18684,25-02-2066,12:11:31
18685,26-02-2066,12:13:25
18686,27-02-2066,12:16:16
18687,28-02-2066,12:26:44
18688,01-03-2066,12:46:45
18689,02-03-2066,12:47:01
18690,03-03-2066,12:54:30
18691,04-03-2066,12:57:12
18692,05-03-2066,13:06:21
18693,06-03-2066,13:08:43
18694,07-03-2066,13:11:29
18695,08-03-2066,13:12:59
18696,09-03-2066,13:30:21
18697,10-03-2066,13:31:26
18698,11-03-2066,13:38:51
18699,12-03-2066,13:42:30
18700,13-03-2066,14:38:30
18701,14-03-2066,15:06:28
18702,15-03-2066,15:18:53
18703,16-03-2066,16:15:46
18704,17-03-2066,16:41:40
18705,18-03-2066,16:48:53
18706,19-03-2066,16:55:47
18707,20-03-2066,16:59:08
18708,21-03-2066,17:10:40
18709,22-03-2066,17:22:36
18710,23-03-2066,17:23:53
18711,24-03-2066,17:30:44
18712,25-03-2066,17:42:09
18713,26-03-2066,17:44:38
18714,27-03-2066,18:03:46
18715,28-03-2066,18:08:35
18716,29-03-2066,18:10:58
18717,30-03-2066,19:08:47
18718,31-03-2066,19:54:40
18719,01-04-2066,19:58:28
18720,02-04-2066,20:01:34
18721,03-04-2066,20:41:33
18722,04-04-2066,20:58:00
18723,05-04-2066,21:01:49
18724,06-04-2066,21:36:35
18725,07-04-2066,22:03:20
18726,08-04-2066,22:12:50
18727,09-04-2066,22:27:42
18728,10-04-2066,11:37:20
18729,11-04-2066,11:40:26
18730,12-04-2066,11:45:01
18731,13-04-2066,12:03:29
18732,14-04-2066,12:06:59
18733,15-04-2066,12:07:20
18734,16-04-2066,12:07:31
18735,17-04-2066,12:08:48
18736,18-04-2066,12:26:33
18737,19-04-2066,12:27:39
18738,20-04-2066,12:30:29
18739,21-04-2066,12:37:55
18740,22-04-2066,12:38:58
18741,23-04-2066,12:53:27
18742,24-04-2066,13:00:51
18743,25-04-2066,13:18:46
18744,26-04-2066,13:21:19
18745,27-04-2066,13:39:21
